Timestamp,Location,Current conditions,temperature,feels like,High,Low,Precipitation (%),Relative Humidity (%),Barometer (atm),Dew Point,Visibility (Miles),(Wind Direction),Wind Speed (mph)
Sun Jan 31 14:34:02 2010," US and USA, TX and Texas, El Paso, 79901",Cloudy,39,34,58,39,10,80,30.00 Steady ,33,10,NNE,6
Sun Jan 31 15:18:08 2010," US and USA, TX and Texas, El Paso, 79901",Cloudy,39,35,58,39,10,79,30.01 Rising ,33,10,NNE,6
Sun Jan 31 16:01:40 2010," US and USA, TX and Texas, El Paso, 79901",Cloudy,39,34,58,39,10,78,30.01 Steady ,33,10,NNE,7
Sun Jan 31 16:51:28 2010," US and USA, TX and Texas, El Paso, 79901",Cloudy,39,35,58,39,10,82,30.01 Steady ,34,10,NNE,6
Sun Jan 31 17:35:05 2010," US and USA, TX and Texas, El Paso, 79901",Cloudy,43,39,58,39,10,72,30.02 Steady ,34,10,N,6
Sun Jan 31 18:20:05 2010," US and USA, TX and Texas, El Paso, 79901",Cloudy,44,44,58,39,10,71,30.03 Rising ,35,10,NNW,3
Sun Jan 31 19:03:53 2010," US and USA, TX and Texas, El Paso, 79901",Cloudy,46,46,58,39,10,67,30.03 Steady ,35,10,NW,3
Sun Jan 31 19:49:23 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,50,50,58,39,10,55,30.01 Steady ,35,10,CALM,0
Sun Jan 31 20:32:12 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,54,54,58,39,10,47,29.98 Steady ,34,10,CALM,0
Sun Jan 31 21:16:50 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,54,54,58,39,10,45,29.94 Falling Rapidly ,33,10,SW,3
Sun Jan 31 21:59:38 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,55,55,57,39,10,43,29.94 Steady ,33,10,W,3
Sun Jan 31 22:44:27 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,55,55,57,39,0,41,29.91 Steady ,32,10,W,3
Sun Jan 31 23:27:48 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,57,57,57,39,0,40,29.90 Falling ,33,10,CALM,0
Mon Feb  1 00:11:45 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,56,56,57,39,0,42,29.90 Steady ,34,10,NNW,2
Mon Feb  1 00:54:40 2010," US and USA, TX and Texas, El Paso, 79901",Cloudy,55,55,57,39,0,47,29.90 Steady ,35,8,SSE,5
Mon Feb  1 01:40:58 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,54,54,57,39,10,48,29.90 Steady ,35,8,SW,4
Mon Feb  1 02:24:58 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,55,55,57,39,10,49,29.91 Rising ,36,10,NNE,3
Mon Feb  1 03:08:38 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,53,53,57,39,10,53,29.91 Steady ,36,8,NNE,3
Mon Feb  1 03:53:19 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,51,51,57,39,10,59,29.92 Steady ,37,9,CALM,0
Mon Feb  1 04:38:07 2010," US and USA, TX and Texas, El Paso, 79901",Partly Cloudy,48,48,57,39,10,67,29.94 Steady ,37,9,CALM,0
Mon Feb  1 05:21:16 2010," US and USA, TX and Texas, El Paso, 79901",Partly Cloudy,50,50,57,39,10,57,29.95 Rising ,35,10,CALM,0
Mon Feb  1 06:06:10 2010," US and USA, TX and Texas, El Paso, 79901",Partly Cloudy,49,49,57,39,10,58,29.95 Steady ,35,9,CALM,0
Mon Feb  1 06:49:19 2010," US and USA, TX and Texas, El Paso, 79901",Partly Cloudy,48,46,57,39,10,63,29.96 Steady ,36,9,WSW,5
Mon Feb  1 07:33:09 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Clear,47,43,57,39,0,66,29.96 Steady ,36,9,SSW,7
Mon Feb  1 08:16:34 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Clear,46,43,57,39,0,67,29.96 Steady ,36,9,SSW,7
Mon Feb  1 09:00:02 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Clear,45,41,57,39,0,70,29.95 Steady ,36,9,WSW,7
Mon Feb  1 09:42:58 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Clear,46,43,57,39,10,70,29.95 Steady ,37,10,SSW,6
Mon Feb  1 10:26:32 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,45,42,62,37,10,74,29.96 Rising ,37,10,S,6
Mon Feb  1 11:09:29 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,43,39,62,37,10,79,29.96 Steady ,37,9,SSE,6
Mon Feb  1 11:52:56 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,45,45,62,37,10,74,29.96 Steady ,38,10,CALM,0
Mon Feb  1 12:36:19 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,44,44,62,37,10,80,29.96 Steady ,38,10,NW,1
Mon Feb  1 13:19:49 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,43,43,62,37,10,80,29.96 Steady ,37,10,CALM,0
Mon Feb  1 14:03:44 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,41,41,62,37,10,81,29.96 Steady ,36,9,NW,2
Mon Feb  1 14:48:47 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,41,41,62,37,10,83,29.97 Steady ,36,10,CALM,0
Mon Feb  1 15:32:32 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,41,37,62,37,10,86,29.98 Steady ,37,10,SE,5
Mon Feb  1 16:17:15 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,41,38,62,37,10,86,29.98 Steady ,37,10,SE,4
Mon Feb  1 17:02:02 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,47,47,62,37,10,76,30.00 Steady ,39,10,ESE,3
Mon Feb  1 17:45:50 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,50,50,62,37,10,67,30.01 Steady ,40,10,CALM,0
Mon Feb  1 18:29:19 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,51,51,61,37,10,66,30.02 Rising ,40,10,ESE,5
Mon Feb  1 19:13:06 2010," US and USA, TX and Texas, El Paso, 79901",Partly Cloudy,56,56,62,38,10,51,30.01 Falling ,38,10,CALM,0
Mon Feb  1 19:57:56 2010," US and USA, TX and Texas, El Paso, 79901",Partly Cloudy,58,58,62,38,10,46,30.01 Steady ,37,10,CALM,0
Mon Feb  1 20:44:21 2010," US and USA, TX and Texas, El Paso, 79901",Partly Cloudy,61,61,62,38,10,29,29.98 Steady ,28,10,WNW,12to21
Mon Feb  1 21:29:21 2010," US and USA, TX and Texas, El Paso, 79901",Partly Cloudy,60,60,60,38,10,35,29.95 Falling Rapidly ,32,10,W,13to18
Mon Feb  1 22:12:41 2010," US and USA, TX and Texas, El Paso, 79901",Partly Cloudy,60,60,60,38,10,34,29.95 Steady ,32,10,WNW,14
Mon Feb  1 22:56:01 2010," US and USA, TX and Texas, El Paso, 79901",Partly Cloudy,60,60,60,38,0,38,29.93 Steady ,34,10,CALM,0
Mon Feb  1 23:42:07 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,61,61,60,38,0,32,29.91 Steady ,31,10,W,9
Tue Feb  2 00:29:02 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,61,61,60,38,0,31,29.91 Steady ,30,10,W,8
Tue Feb  2 01:14:38 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,60,60,60,38,0,32,29.92 Rising ,30,10,WNW,10
Tue Feb  2 01:57:45 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,56,56,60,38,0,41,29.92 Steady ,33,5,WNW,9
Tue Feb  2 02:41:48 2010," US and USA, TX and Texas, El Paso, 79901",Cloudy,56,56,60,38,0,41,29.94 Steady ,33,8,WNW,10
Tue Feb  2 03:25:20 2010," US and USA, TX and Texas, El Paso, 79901",Cloudy,57,57,60,38,0,39,29.95 Rising ,32,10,NW,5
Tue Feb  2 04:09:07 2010," US and USA, TX and Texas, El Paso, 79901",Cloudy,54,54,60,38,0,45,29.95 Steady ,33,7,NNW,4
Tue Feb  2 04:52:40 2010," US and USA, TX and Texas, El Paso, 79901",Cloudy,53,53,60,38,0,49,29.96 Steady ,34,9,N,6
Tue Feb  2 05:36:01 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,52,52,60,38,0,49,29.96 Steady ,33,9,NNW,4
Tue Feb  2 06:19:21 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,52,52,60,38,0,50,29.96 Steady ,33,8,NNW,3
Tue Feb  2 07:06:28 2010," US and USA, TX and Texas, El Paso, 79901",Cloudy,45,43,60,38,0,71,29.96 Steady ,36,8,NE,4
Tue Feb  2 07:49:27 2010," US and USA, TX and Texas, El Paso, 79901",Cloudy,46,46,60,38,0,68,29.98 Steady ,35,9,CALM,0
Tue Feb  2 08:32:39 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,44,41,60,38,20,69,29.98 Steady ,34,9,E,4
Tue Feb  2 09:16:10 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,45,45,60,38,20,63,29.97 Falling ,33,10,NE,3
Tue Feb  2 09:59:41 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,43,43,60,38,10,68,29.97 Steady ,33,9,NE,4
Tue Feb  2 10:43:15 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,44,44,63,42,10,62,29.98 Steady ,32,10,CALM,0
Tue Feb  2 11:27:23 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,42,37,63,42,10,70,29.99 Rising ,33,10,NNE,8
Tue Feb  2 12:11:24 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,43,38,63,42,10,64,29.99 Steady ,31,10,NNE,8
Tue Feb  2 12:55:16 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,43,37,63,42,10,66,29.99 Steady ,32,10,NNE,9
Tue Feb  2 13:38:37 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,41,36,63,42,10,72,30.00 Steady ,32,10,NNE,8
Tue Feb  2 14:22:16 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,41,35,63,42,10,67,30.01 Rising ,31,10,N,10
Tue Feb  2 15:06:38 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,40,34,63,42,10,71,30.01 Steady ,31,9,N,10
Tue Feb  2 15:53:02 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,41,35,63,42,10,64,30.02 Steady ,30,10,N,10
Tue Feb  2 16:45:32 2010," US and USA, TX and Texas, El Paso, 79901",Partly Cloudy,46,41,63,42,10,52,30.02 Steady ,29,10,N,10
Tue Feb  2 17:34:00 2010," US and USA, TX and Texas, El Paso, 79901",Partly Cloudy,51,51,64,42,10,43,30.04 Steady ,29,10,N,9
Tue Feb  2 18:18:36 2010," US and USA, TX and Texas, El Paso, 79901",Partly Cloudy,52,52,63,42,10,45,30.04 Steady ,31,10,N,6
Tue Feb  2 19:02:46 2010," US and USA, TX and Texas, El Paso, 79901",Partly Cloudy,56,56,63,42,10,40,30.04 Steady ,32,10,NNW,5
Tue Feb  2 19:52:11 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,58,58,64,43,10,35,30.03 Steady ,30,10,NNE,7
Tue Feb  2 20:43:21 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,60,60,64,43,10,32,29.98 Steady ,30,10,NNE,9
Tue Feb  2 21:30:11 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,61,61,62,43,10,31,29.94 Falling Rapidly ,30,10,ESE,12to20
Tue Feb  2 22:18:34 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,62,62,62,43,10,30,29.92 Falling Rapidly ,30,10,E,10
Tue Feb  2 23:02:52 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,63,63,62,43,70,30,29.92 Steady ,31,10,E,11
Tue Feb  2 23:48:10 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,63,63,62,43,70,31,29.90 Steady ,31,10,E,12
Wed Feb  3 00:32:36 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,61,61,62,43,70,35,29.88 Steady ,33,8,ESE,10
Wed Feb  3 01:19:46 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,61,61,62,43,70,35,29.88 Steady ,33,10,E,13
Wed Feb  3 02:04:59 2010," US and USA, TX and Texas, El Paso, 79901",Mostly Cloudy,58,58,62,43,70,40,29.88 Steady ,34,7,E,16
Wed Feb  3 02:53:16 2010," US and USA, TX and Texas, El Paso, 79901",Cloudy,55,55,62,43,70,49,29.88 Steady ,36,7,ENE,13to17
Wed Feb  3 03:40:05 2010," US and USA, TX and Texas, El Paso, 79901",Cloudy,52,52,62,43,70,54,29.88 Steady ,36,7,ENE,10
Wed Feb  3 04:28:14 2010," US and USA, TX and Texas, El Paso, 79901",Cloudy,53,53,62,43,70,50,29.88 Steady ,35,10,E,12
Wed Feb  3 05:15:05 2010," US and USA, TX and Texas, El Paso, 79901",Cloudy,50,50,62,43,70,61,29.87 Falling ,37,10,E,12
Wed Feb  3 06:02:52 2010," US and USA, TX and Texas, El Paso, 79901",Cloudy,49,44,62,43,70,66,29.87 Steady ,38,9,E,12
Thu Feb  4 06:05:22 2010," US and USA, TX and Texas, El Paso, 79901",Showers,45,45,48,39,60,87,29.80 Steady ,41,10,CALM,0
Thu Feb  4 06:48:26 2010," US and USA, TX and Texas, El Paso, 79901",Cloudy,45,45,48,39,60,87,29.80 Steady ,41,10,CALM,0
Thu Feb  4 07:32:04 2010," US and USA, TX and Texas, El Paso, 79901",Cloudy,44,41,48,39,60,89,29.80 Steady ,41,10,SW,5
Thu Feb  4 08:14:36 2010," US and USA, TX and Texas, El Paso, 79901",Cloudy,43,43,48,39,30,93,29.80 Steady ,41,10,WSW,3
Thu Feb  4 08:58:16 2010," US and USA, TX and Texas, El Paso, 79901",Showers,43,37,48,39,30,87,29.81 Rising ,39,10,SSE,9
Thu Feb  4 09:42:12 2010," US and USA, TX and Texas, El Paso, 79901",Cloudy,43,40,48,40,30,91,29.81 Steady ,40,9,SSW,5
Thu Feb  4 10:25:51 2010," US and USA, TX and Texas, El Paso, 79901",Showers,43,43,59,39,30,93,29.80 Falling ,41,10,SSW,3
Thu Feb  4 11:11:47 2010," US and USA, TX and Texas, El Paso, 79901",Cloudy,43,43,59,39,30,94,29.80 Steady ,41,9,WSW,4
Thu Feb  4 11:55:18 2010," US and USA, TX and Texas, El Paso, 79901",Cloudy,44,39,59,39,30,85,29.81 Steady ,40,10,WSW,8
Thu Feb  4 12:38:23 2010," US and USA, TX and Texas, El Paso, 79901",Cloudy,44,44,59,39,30,87,29.81 Steady ,40,10,CALM,0
Thu Feb  4 13:22:28 2010," US and USA, TX and Texas, El Paso, 79901",Cloudy,44,42,59,39,30,85,29.81 Steady ,40,10,NW,4
Thu Feb  4 14:07:17 2010," US and USA, TX and Texas, El Paso, 79901",Cloudy,44,42,59,39,30,80,29.82 Steady ,39,10,SSW,5
Wed Feb  3 06:49:37 2010," US and USA, TX and Texas, El Paso, 79901",Cloudy,49,43,62,43,70,59,29.89 Steady ,35,9,E,16
Wed Feb  3 07:34:20 2010," US and USA, TX and Texas, Fort Worth, 76101",Clear,39,35,50,36,70,82,30.24 Steady ,34,9,NE,5
Wed Feb  3 08:17:27 2010," US and USA, TX and Texas, Fort Worth, 76101",Clear,38,34,50,36,70,83,30.24 Steady ,33,9,NE,6
Wed Feb  3 09:03:58 2010," US and USA, TX and Texas, Fort Worth, 76101",Clear,38,33,50,36,70,81,30.21 Steady ,33,9,NE,6
Wed Feb  3 09:47:48 2010," US and USA, TX and Texas, Fort Worth, 76101",Clear,38,38,47,40,70,85,30.19 Steady ,34,9,E,1
Wed Feb  3 10:31:13 2010," US and USA, TX and Texas, Fort Worth, 76101",Partly Cloudy,37,33,47,40,70,88,30.17 Falling Rapidly ,34,9,NNE,4
Wed Feb  3 11:18:04 2010," US and USA, TX and Texas, Fort Worth, 76101",Partly Cloudy,36,36,47,40,70,90,30.18 Steady ,33,8,CALM,0
Wed Feb  3 12:02:48 2010," US and USA, TX and Texas, Fort Worth, 76101",Partly Cloudy,36,36,47,40,70,88,30.18 Steady ,33,8,NE,2
Wed Feb  3 12:46:00 2010," US and USA, TX and Texas, Fort Worth, 76101",Partly Cloudy,37,33,47,40,70,88,30.16 Steady ,34,8,NE,5
Wed Feb  3 13:29:43 2010," US and USA, TX and Texas, Fort Worth, 76101",Mostly Cloudy,38,32,47,40,70,87,30.16 Steady ,34,8,ENE,7
Wed Feb  3 14:15:51 2010," US and USA, TX and Texas, Fort Worth, 76101",Mostly Cloudy,38,38,47,40,70,85,30.18 Rising Rapidly ,34,7,NE,2
Wed Feb  3 15:01:51 2010," US and USA, TX and Texas, Fort Worth, 76101",Mostly Cloudy,38,38,47,40,70,85,30.18 Steady ,34,7,E,2
Wed Feb  3 15:46:39 2010," US and USA, TX and Texas, Fort Worth, 76101",Mostly Cloudy,39,39,47,40,70,85,30.19 Steady ,34,7,E,4
Wed Feb  3 16:32:32 2010," US and USA, TX and Texas, Fort Worth, 76101",Mostly Cloudy,41,38,47,40,70,79,30.20 Rising ,35,7,E,5
Wed Feb  3 17:19:43 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,44,40,47,40,70,74,30.19 Falling ,37,7,SE,8
Wed Feb  3 18:08:00 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,46,42,47,40,70,72,30.19 Steady ,37,8,SSE,9
Wed Feb  3 18:51:08 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,46,43,48,40,70,71,30.19 Steady ,37,7,SE,7
Wed Feb  3 19:35:24 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,48,44,48,40,70,66,30.15 Rising Rapidly ,37,6,SE,9
Wed Feb  3 20:19:28 2010," US and USA, TX and Texas, Fort Worth, 76101",Showers,47,43,48,40,70,70,30.09 Falling Rapidly ,37,7,E,9
Wed Feb  3 21:03:47 2010," US and USA, TX and Texas, Fort Worth, 76101",Showers,45,41,48,40,70,80,30.09 Steady ,39,7,E,8
Wed Feb  3 21:51:52 2010," US and USA, TX and Texas, Fort Worth, 76101",Showers,45,41,48,40,90,80,30.08 Steady ,39,6,NE,9
Wed Feb  3 22:37:25 2010," US and USA, TX and Texas, Fort Worth, 76101",Showers,45,40,48,40,90,82,30.04 Steady ,40,6,NE,9
Wed Feb  3 23:28:21 2010," US and USA, TX and Texas, Fort Worth, 76101",Showers,44,42,48,40,90,86,30.09 Rising Rapidly ,40,7,E,5
Thu Feb  4 00:13:16 2010," US and USA, TX and Texas, Fort Worth, 76101",Showers,45,43,48,40,90,84,30.10 Rising ,40,7,E,5
Thu Feb  4 00:57:19 2010," US and USA, TX and Texas, Fort Worth, 76101",Showers,45,45,48,40,90,82,30.10 Steady ,40,7,E,4
Thu Feb  4 01:40:37 2010," US and USA, TX and Texas, Fort Worth, 76101",Mostly Cloudy,44,39,48,40,90,83,30.09 Steady ,39,4,ENE,9
Thu Feb  4 02:28:21 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,44,39,48,40,100,86,30.09 Steady ,40,8,ENE,7
Thu Feb  4 03:11:32 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,44,38,48,40,100,83,30.09 Steady ,39,8,E,10
Thu Feb  4 03:55:59 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,44,39,48,40,100,77,30.08 Falling ,37,9,E,9
Thu Feb  4 04:39:16 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,44,38,48,40,100,75,30.08 Steady ,36,9,E,11
Thu Feb  4 05:22:38 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,43,38,48,40,100,80,30.08 Falling ,38,6,E,10
Thu Feb  4 15:00:14 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,42,39,42,37,60,87,29.98 Falling ,39,9,ENE,5
Thu Jan 28 15:39:52 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,57,57,55,35,100,81,30.15 Steady ,52,9,SE,8
Thu Jan 28 16:00:41 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,57,57,55,35,100,81,30.15 Steady ,52,9,SE,8
Thu Jan 28 16:49:59 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,57,57,57,35,100,81,30.14 Steady ,52,10,SE,8
Thu Jan 28 17:14:13 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,58,58,57,35,100,78,30.14 Rising ,52,10,SE,10
Thu Jan 28 17:30:14 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,58,58,57,35,100,78,30.14 Rising ,52,10,SE,10
Fri Jan 29 08:42:26 2010," US and USA, TX and Texas, Fort Worth, 76101",Showers,47,43,57,30,30,90,30.03 Steady ,44,7,NNE,8
Fri Jan 29 09:26:22 2010," US and USA, TX and Texas, Fort Worth, 76101",Showers,45,40,57,30,100,89,30.04 Rising ,42,7,NNW,8
Fri Jan 29 11:58:24 2010," US and USA, TX and Texas, Fort Worth, 76101",Showers,41,35,40,27,100,90,30.02 Steady ,38,6,NW,11to18
Fri Jan 29 12:43:06 2010," US and USA, TX and Texas, Fort Worth, 76101",Showers,41,34,40,27,100,88,30.04 Steady ,37,3,NW,11
Fri Jan 29 13:30:49 2010," US and USA, TX and Texas, Fort Worth, 76101",Showers,40,31,40,27,100,87,30.04 Steady ,36,4,NW,16to24
Fri Jan 29 14:18:39 2010," US and USA, TX and Texas, Fort Worth, 76101",Showers,38,30,40,27,100,86,30.06 Rising ,34,8,NNW,12
Fri Jan 29 15:03:27 2010," US and USA, TX and Texas, Fort Worth, 76101",Showers,38,30,40,27,100,87,30.07 Rising ,34,7,NNW,13to16
Fri Jan 29 15:48:59 2010," US and USA, TX and Texas, Fort Worth, 76101",Showers,37,30,40,27,100,87,30.07 Steady ,34,5,N,12
Fri Jan 29 16:36:48 2010," US and USA, TX and Texas, Fort Worth, 76101",Showers,37,29,36,27,100,86,30.12 Rising Rapidly ,33,8,N,13
Fri Jan 29 17:21:13 2010," US and USA, TX and Texas, Fort Worth, 76101",Showers,36,26,36,27,100,85,30.13 Rising Rapidly ,31,7,NNW,17to24
Fri Jan 29 18:09:41 2010," US and USA, TX and Texas, Fort Worth, 76101",Showers,35,26,36,27,100,84,30.14 Rising ,31,7,NW,14to20
Fri Jan 29 18:54:40 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,35,26,35,27,60,83,30.13 Steady ,30,5,NW,13to18
Fri Jan 29 19:46:39 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,36,27,35,25,100,78,30.10 Steady ,30,10,NW,15to20
Fri Jan 29 20:44:29 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,36,26,35,25,100,79,30.06 Steady ,30,10,NW,16to21
Fri Jan 29 21:29:05 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,36,27,35,25,100,74,30.05 Falling ,29,10,WNW,17to23
Fri Jan 29 22:15:42 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,35,26,35,25,70,75,30.04 Falling ,28,10,WNW,14to23
Fri Jan 29 23:00:37 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,35,25,35,25,60,74,30.05 Steady ,27,10,WNW,15to23
Fri Jan 29 23:44:53 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,34,24,35,25,60,74,30.06 Steady ,26,10,NW,14to21
Sat Jan 30 00:28:58 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,34,24,35,25,60,74,30.08 Rising Rapidly ,27,10,NNW,14to24
Sat Jan 30 01:13:07 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,33,23,35,25,60,73,30.10 Rising Rapidly ,25,10,NW,16to24
Sat Jan 30 01:57:05 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,33,22,35,25,60,72,30.10 Steady ,24,10,NW,17to24
Sat Jan 30 02:41:22 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,31,21,35,25,20,67,30.12 Steady ,23,10,NW,13to19
Sat Jan 30 03:24:53 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,31,22,35,25,20,68,30.12 Steady ,24,10,NW,12to25
Sat Jan 30 04:08:49 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,31,21,35,25,20,68,30.12 Steady ,23,10,NW,12to22
Sat Jan 30 04:52:35 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,31,21,35,25,20,68,30.14 Steady ,24,10,NW,15to20
Sat Jan 30 05:36:21 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,31,20,35,25,20,68,30.15 Steady ,23,9,NNW,13to18
Sat Jan 30 06:20:25 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,31,20,35,25,20,68,30.15 Steady ,23,9,NNW,13to18
Sat Jan 30 07:06:24 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,30,21,35,25,10,64,30.16 Steady ,22,10,NW,12to18
Sat Jan 30 07:49:05 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,31,20,35,25,10,66,30.15 Steady ,22,10,NW,14to21
Sat Jan 30 08:32:19 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,30,19,35,25,10,65,30.16 Rising ,22,10,NW,17to24
Sat Jan 30 11:14:05 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,28,17,37,26,10,65,30.17 Steady ,19,10,NNW,14to20
Sat Jan 30 12:01:55 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,28,17,37,26,10,64,30.17 Steady ,19,10,NNW,14to19
Sat Jan 30 12:45:32 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,28,16,37,26,10,67,30.18 Steady ,20,10,NNW,15to19
Sat Jan 30 13:28:45 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,27,17,37,26,10,67,30.19 Rising ,19,10,NNW,12
Sat Jan 30 14:12:57 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,27,16,37,26,10,66,30.22 Rising Rapidly ,19,10,NNW,13to19
Sat Jan 30 14:57:13 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,27,16,37,26,10,66,30.22 Steady ,19,10,NNW,14
Sat Jan 30 15:42:51 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,28,17,37,26,10,64,30.25 Rising ,19,10,NNW,12
Sat Jan 30 16:27:49 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,28,18,37,26,10,64,30.25 Steady ,19,10,NNW,12
Sat Jan 30 17:12:16 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,28,18,37,26,10,64,30.27 Steady ,20,10,NNW,12to18
Sat Jan 30 17:55:27 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,29,18,37,26,10,63,30.29 Steady ,20,10,NNW,14
Sat Jan 30 18:39:27 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,30,19,37,26,10,63,30.30 Steady ,21,10,NNW,14to20
Sat Jan 30 19:22:44 2010," US and USA, TX and Texas, Fort Worth, 76101",Cloudy,31,22,37,26,10,62,30.29 Falling ,22,10,NNW,11
