source,entity,Domain,Conditions,Humidity,day
7,8587,San Francisco,Mostly Cloudy,91,1
14,8587,San Francisco,Mostly Cloudy,83,1
8,8587,San Francisco,Mostly Cloudy,86,1
9,8587,San Francisco,Mostly Cloudy,87,1
15,8587,San Francisco,Mostly Clear,89,1
10,8587,San Francisco,mostly cloudy,88,1
11,8587,San Francisco,Partly Cloudy,89,1
12,8587,San Francisco,Mostly Cloudy,90,1
1,8649,San Jose,Cloudy,,1
2,8649,San Jose,Mostly Cloudy,93,1
3,8649,San Jose,Mostly Cloudy,93,1
4,8649,San Jose,Mostly Cloudy,99,1
5,8649,San Jose,Cloudy,92,1
6,8649,San Jose,Mostly Cloudy,88,1
7,8649,San Jose,Mostly Cloudy,93,1
14,8649,San Jose,Mostly Cloudy,93,1
8,8649,San Jose,Cloudy,92,1
9,8649,San Jose,Mostly Cloudy,93,1
15,8649,San Jose,Mostly Cloudy,93,1
10,8649,San Jose,mostly cloudy,93,1
11,8649,San Jose,Cloudy,92,1
12,8649,San Jose,Cloudy,93,1
13,8649,San Jose,Mostly Cloudy,93,1
1,8680,San Jose,Mostly Cloudy,,1
2,8680,San Jose,Mostly Cloudy,93,1
3,8680,San Jose,Mostly Cloudy,93,1
4,8680,San Jose,Mostly Cloudy,99,1
5,8680,San Jose,Mostly Cloudy,92,1
6,8680,San Jose,Mostly Cloudy,84,1
7,8680,San Jose,Mostly Cloudy,94,1
14,8680,San Jose,Mostly Clear,86,1
8,8680,San Jose,Mostly Cloudy,92,1
9,8680,San Jose,Mostly Cloudy,93,1
15,8680,San Jose,Mostly Cloudy,93,1
10,8680,San Jose,clear sky,87,1
11,8680,San Jose,Mostly Cloudy,92,1
13,8692,San Jose,Mostly Cloudy,60,1
13,8693,San Jose,Mostly Cloudy,60,1
13,8696,San Jose,Mostly Cloudy,60,1
13,8698,San Jose,Mostly Cloudy,60,1
13,8705,San Jose,Mostly Cloudy,86,1
1,8782,San Jose,Mostly Cloudy,,1
2,8782,San Jose,Partly Cloudy,77,1
3,8782,San Jose,Scattered Clouds,77,1
4,8782,San Jose,Scattered Clouds,69,1
5,8782,San Jose,Partly Sunny,76,1
6,8782,San Jose,Partly Cloudy,70,1
7,8782,San Jose,Partly Cloudy,73,1
14,8782,San Jose,Mostly Cloudy,77,1
8,8782,San Jose,Partly Sunny,76,1
9,8782,San Jose,Partly Cloudy,76,1
15,8782,San Jose,Mostly Clear,77,1
10,8782,San Jose,mostly cloudy,76,1
11,8782,San Jose,Partly Sunny,76,1
13,8782,San Jose,Partly Cloudy,77,1
1,8788,San Jose,Cloudy,,1
2,8788,San Jose,Mostly Cloudy,52,1
3,8788,San Jose,Mostly Cloudy,52,1
4,8788,San Jose,Mostly Cloudy,62,1
5,8788,San Jose,Mostly Cloudy,51,1
6,8788,San Jose,Mostly Cloudy,55,1
7,8788,San Jose,Mostly Cloudy,55,1
14,8788,San Jose,Partly Cloudy,52,1
8,8788,San Jose,Mostly Cloudy,51,1
9,8788,San Jose,Mostly Cloudy,51,1
15,8788,San Jose,Mostly Cloudy,64,1
10,8788,San Jose,mostly cloudy,52,1
11,8788,San Jose,Mostly Cloudy,51,1
12,8788,San Jose,Cloudy,48,1
1,8792,San Jose,Cloudy,,1
2,8792,San Jose,Overcast,82,1
3,8792,San Jose,Overcast,80,1
4,8792,San Jose,Overcast,83,1
5,8792,San Jose,Cloudy,80,1
6,8792,San Jose,Overcast,71,1
7,8792,San Jose,Cloudy,83,1
14,8792,San Jose,Mostly Cloudy,72,1
8,8792,San Jose,Cloudy,80,1
9,8792,San Jose,Cloudy,82,1
15,8792,San Jose,Cloudy,80,1
10,8792,San Jose,mostly cloudy,82,1
11,8792,San Jose,Cloudy,80,1
12,8792,San Jose,Cloudy,71,1
1,8800,San Jose,Mostly Cloudy,,1
2,8800,San Jose,Partly Cloudy,94,1
3,8800,San Jose,Scattered Clouds,94,1
4,8800,San Jose,Scattered Clouds,96,1
5,8800,San Jose,Partly Cloudy,93,1
6,8800,San Jose,Partly Cloudy,82,1
7,8800,San Jose,Partly Cloudy,89,1
8,8800,San Jose,Partly Cloudy,89,1
9,8800,San Jose,Partly Cloudy,93,1
15,8800,San Jose,Mostly Clear,93,1
10,8800,San Jose,clear sky,94,1
11,8800,San Jose,Partly Cloudy,93,1
12,8800,San Jose,Cloudy,90,1
1,8807,San Jose,Fair,,1
2,8807,San Jose,Clear,88,1
3,8807,San Jose,Clear,89,1
4,8807,San Jose,Clear,92,1
5,8807,San Jose,Cloudy,89,1
6,8807,San Jose,Clear,84,1
7,8807,San Jose,Cloudy,88,1
8,8807,San Jose,Clear,89,1
9,8807,San Jose,Clear,87,1
15,8807,San Jose,Mostly Cloudy,86,1
10,8807,San Jose,clear sky,87,1
11,8807,San Jose,Cloudy,89,1
13,8812,San Jose,Mostly Cloudy,72,1
13,8828,San Jose,Fair,89,1
1,8834,San Jose,Mostly Cloudy,,1
2,8834,San Jose,Overcast,52,1
3,8834,San Jose,Overcast,52,1
4,8834,San Jose,Overcast,47,1
5,8834,San Jose,Cloudy,51,1
6,8834,San Jose,Overcast,51,1
7,8834,San Jose,Cloudy,52,1
14,8834,San Jose,Mostly Cloudy,48,1
8,8834,San Jose,Mostly Cloudy,47,1
9,8834,San Jose,Cloudy,51,1
15,8834,San Jose,Cloudy,51,1
10,8834,San Jose,mostly cloudy,48,1
11,8834,San Jose,Cloudy,51,1
12,8834,San Jose,Cloudy,44,1
1,8850,San Jose,Mostly Cloudy,,1
2,8850,San Jose,Mostly Cloudy,82,1
3,8850,San Jose,Scattered Clouds,83,1
4,8850,San Jose,Scattered Clouds,96,1
5,8850,San Jose,Cloudy,79,1
6,8850,San Jose,Partly Cloudy,81,1
7,8850,San Jose,Mostly Cloudy,78,1
14,8850,San Jose,Mostly Cloudy,80,1
8,8850,San Jose,Mostly Cloudy,79,1
9,8850,San Jose,Partly Cloudy,81,1
15,8850,San Jose,Mostly Clear,82,1
10,8850,San Jose,mostly cloudy,82,1
11,8850,San Jose,Partly Cloudy,82,1
12,8850,San Jose,Mostly Cloudy,87,1
1,8859,San Jose,Light Rain,,1
2,8859,San Jose,Mostly Cloudy,87,1
3,8859,San Jose,Overcast,83,1
4,8859,San Jose,Overcast,99,1
5,8859,San Jose,Cloudy,86,1
6,8859,San Jose,Mostly Cloudy,83,1
7,8859,San Jose,Cloudy,80,1
14,8859,San Jose,Mostly Cloudy,86,1
8,8859,San Jose,Cloudy,86,1
9,8859,San Jose,Short term forecastMostly Cloudy,87,1
15,8859,San Jose,Cloudy,83,1
10,8859,San Jose,mostly cloudy,87,1
11,8859,San Jose,Cloudy,86,1
12,8859,San Jose,Rain,93,1
1,8863,San Jose,Mostly Cloudy,,1
2,8863,San Jose,Overcast,67,1
3,8863,San Jose,Overcast,69,1
4,8863,San Jose,Overcast,71,1
5,8863,San Jose,Cloudy,68,1
6,8863,San Jose,Overcast,65,1
7,8863,San Jose,Cloudy,69,1
14,8863,San Jose,Mostly Cloudy,72,1
8,8863,San Jose,Cloudy,71,1
9,8863,San Jose,Mostly Cloudy,71,1
15,8863,San Jose,Cloudy,69,1
10,8863,San Jose,mostly cloudy,72,1
11,8863,San Jose,Cloudy,68,1
12,8863,San Jose,Cloudy,80,1
1,8903,San Jose,Cloudy,,1
2,8903,San Jose,Overcast,77,1
3,8903,San Jose,Overcast,80,1
4,8903,San Jose,Overcast,97,1
5,8903,San Jose,Cloudy,79,1
6,8903,San Jose,Overcast,82,1
7,8903,San Jose,Cloudy,80,1
14,8903,San Jose,Cloudy,80,1
8,8903,San Jose,Cloudy,79,1
9,8903,San Jose,Cloudy,76,1
15,8903,San Jose,Cloudy,80,1
10,8903,San Jose,mostly cloudy,77,1
11,8903,San Jose,Cloudy,79,1
12,8903,San Jose,Cloudy,81,1
1,8907,San Jose,Partly Cloudy,,1
2,8907,San Jose,Partly Cloudy,94,1
3,8907,San Jose,Partly Cloudy,93,1
4,8907,San Jose,Partly Cloudy,100,1
5,8907,San Jose,Partly Cloudy,92,1
6,8907,San Jose,Partly Cloudy,84,1
7,8907,San Jose,Mostly Clear,94,1
14,8907,San Jose,Mostly Cloudy,86,1
8,8907,San Jose,Partly Cloudy,89,1
9,8907,San Jose,Mostly Sunny,93,1
15,8907,San Jose,Few Clouds,93,1
10,8907,San Jose,clear sky,87,1
11,8907,San Jose,Partly Cloudy,92,1
12,8907,San Jose,Partly Cloudy,100,1
1,8915,San Jose,Partly Cloudy,,1
2,8915,San Jose,Partly Cloudy,93,1
3,8915,San Jose,Partly Cloudy,93,1
4,8915,San Jose,Partly Cloudy,100,1
5,8915,San Jose,Partly Cloudy,92,1
6,8915,San Jose,Partly Cloudy,86,1
7,8915,San Jose,Partly Cloudy,93,1
14,8915,San Jose,Partly Cloudy,93,1
8,8915,San Jose,Partly Cloudy,92,1
9,8915,San Jose,Mostly Sunny,93,1
15,8915,San Jose,Few Clouds,93,1
10,8915,San Jose,clear sky,93,1
11,8915,San Jose,Partly Cloudy,92,1
1,8916,San Jose,Fair,,1
2,8916,San Jose,Fog And Mist,100,1
3,8916,San Jose,Clear,97,1
4,8916,San Jose,Clear,100,1
5,8916,San Jose,Clear,96,1
6,8916,San Jose,Mist,86,1
7,8916,San Jose,Clear,97,1
14,8916,San Jose,Partly Cloudy,93,1
8,8916,San Jose,Clear,96,1
9,8916,San Jose,Fog,100,1
15,8916,San Jose,Mist,97,1
10,8916,San Jose,clear sky,93,1
11,8916,San Jose,Clear,96,1
12,8916,San Jose,Partly Cloudy,91,1
1,8919,San Jose,Mostly Cloudy,,1
2,8919,San Jose,Mostly Cloudy,93,1
3,8919,San Jose,Mostly Cloudy,93,1
4,8919,San Jose,Mostly Cloudy,100,1
5,8919,San Jose,Cloudy,92,1
6,8919,San Jose,Mostly Cloudy,87,1
7,8919,San Jose,Mostly Cloudy,93,1
14,8919,San Jose,Mostly Cloudy,96,1
8,8919,San Jose,Cloudy,92,1
9,8919,San Jose,Mostly Cloudy,93,1
15,8919,San Jose,Mostly Cloudy,93,1
10,8919,San Jose,mostly cloudy,93,1
11,8919,San Jose,Cloudy,92,1
12,8919,San Jose,Mostly Cloudy,93,1
1,8926,San Jose,Partly Cloudy,,1
2,8926,San Jose,Partly Cloudy,59,1
3,8926,San Jose,Scattered Clouds,62,1
4,8926,San Jose,Scattered Clouds,57,1
5,8926,San Jose,Partly Sunny,61,1
6,8926,San Jose,Partly Cloudy,57,1
7,8926,San Jose,Partly Cloudy,59,1
14,8926,San Jose,Partly Cloudy,67,1
8,8926,San Jose,Partly Sunny,61,1
9,8926,San Jose,Partly Cloudy,59,1
15,8926,San Jose,Mostly Clear,61,1
10,8926,San Jose,clear sky,59,1
11,8926,San Jose,Partly Sunny,61,1
12,8926,San Jose,Partly Sunny,58,1
13,8949,San Jose,Mostly Cloudy,96,1
13,8956,San Jose,Partly Cloudy,62,1
12,8962,Seattle,Partly Cloudy,49,1
13,8962,Seattle,Fair,67,1
1,8962,Seattle,Fair,,1
1,8969,Seattle,Mostly Cloudy,,1
2,8969,Seattle,Mostly Cloudy,71,1
3,8969,Seattle,Mostly Cloudy,71,1
4,8969,Seattle,Mostly Cloudy,67,1
5,8969,Seattle,Intermittent Clouds,57,1
6,8969,Seattle,Mostly Cloudy,71,1
7,8969,Seattle,Mostly Cloudy,71,1
14,8969,Seattle,Partly Cloudy,76,1
8,8969,Seattle,Mostly Cloudy,70,1
9,8969,Seattle,Mostly Cloudy,70,1
15,8969,Seattle,Mostly Cloudy,70,1
10,8969,Seattle,mostly cloudy,70,1
11,8969,Seattle,Some Clouds,57,1
12,8969,Seattle,Cloudy,47,1
13,8969,Seattle,Mostly Cloudy,71,1
1,8992,Seattle,Cloudy,,1
2,8992,Seattle,Overcast,87,1
3,8992,Seattle,Overcast,86,1
4,8992,Seattle,Overcast,94,1
5,8992,Seattle,Cloudy,83,1
6,8992,Seattle,Overcast,87,1
7,8992,Seattle,Cloudy,87,1
14,8992,Seattle,Cloudy,86,1
8,8992,Seattle,Cloudy,86,1
9,8992,Seattle,Cloudy,87,1
15,8992,Seattle,Cloudy,86,1
10,8992,Seattle,mostly cloudy,87,1
11,8992,Seattle,Cloudy,83,1
12,8992,Seattle,Cloudy,85,1
1,8994,Seattle,Mostly Cloudy,,1
2,8994,Seattle,Mostly Cloudy,87,1
3,8994,Seattle,Scattered Clouds,86,1
4,8994,Seattle,Scattered Clouds,95,1
5,8994,Seattle,Mostly Cloudy,82,1
6,8994,Seattle,Mostly Cloudy,87,1
7,8994,Seattle,Mostly Cloudy,87,1
14,8994,Seattle,Mostly Cloudy,86,1
8,8994,Seattle,Mostly Cloudy,86,1
9,8994,Seattle,Partly Cloudy,87,1
15,8994,Seattle,Mostly Clear,86,1
10,8994,Seattle,mostly cloudy,87,1
11,8994,Seattle,Partly Cloudy,88,1
12,8994,Seattle,Cloudy,89,1
1,9000,Seattle,Fog,,1
2,9000,Seattle,Fog And Mist,87,1
3,9000,Seattle,Clear,89,1
4,9000,Seattle,Clear,95,1
5,9000,Seattle,Cloudy,82,1
6,9000,Seattle,Clear,87,1
7,9000,Seattle,Partly Cloudy,87,1
14,9000,Seattle,Mostly Clear,93,1
8,9000,Seattle,Clear,86,1
9,9000,Seattle,Fog,87,1
15,9000,Seattle,Clear,87,1
10,9000,Seattle,clear sky,93,1
11,9000,Seattle,Cloudy,82,1
12,9000,Seattle,Clear,88,1
1,9003,Seattle,Mostly Cloudy,,1
2,9003,Seattle,Mostly Cloudy,93,1
3,9003,Seattle,Patches of Fog,93,1
4,9003,Seattle,Patches Fog,96,1
5,9003,Seattle,Cloudy,78,1
6,9003,Seattle,Mostly Cloudy,93,1
7,9003,Seattle,Fog,91,1
14,9003,Seattle,Mostly Clear,89,1
8,9003,Seattle,Mostly Cloudy,92,1
9,9003,Seattle,Fog,93,1
15,9003,Seattle,Mostly Cloudy,92,1
10,9003,Seattle,mostly cloudy,93,1
11,9003,Seattle,Cloudy,78,1
12,9003,Seattle,Sunny,85,1
1,9004,Seattle,Partly Cloudy,,1
2,9004,Seattle,Partly Cloudy,87,1
3,9004,Seattle,Scattered Clouds,89,1
4,9004,Seattle,Scattered Clouds,96,1
5,9004,Seattle,Cloudy,76,1
6,9004,Seattle,Partly Cloudy,87,1
7,9004,Seattle,Mostly Cloudy,89,1
14,9004,Seattle,Mostly Cloudy,93,1
8,9004,Seattle,Mostly Cloudy,92,1
9,9004,Seattle,Partly Cloudy,87,1
15,9004,Seattle,Mostly Clear,89,1
10,9004,Seattle,mostly cloudy,93,1
11,9004,Seattle,Cloudy,76,1
12,9004,Seattle,Sunny,85,1
13,9020,Seattle,Overcast,76,1
13,9023,Seattle,Overcast,76,1
13,9026,Seattle,Mostly Cloudy,86,1
13,9034,Seattle,Fair,89,1
1,9052,Seattle,Cloudy,,1
2,9052,Seattle,Overcast,72,1
3,9052,Seattle,Overcast,74,1
4,9052,Seattle,Overcast,79,1
5,9052,Seattle,Cloudy,79,1
6,9052,Seattle,Overcast,72,1
7,9052,Seattle,Cloudy,76,1
14,9052,Seattle,Cloudy,61,1
8,9052,Seattle,Cloudy,73,1
9,9052,Seattle,Cloudy,71,1
15,9052,Seattle,Cloudy,73,1
10,9052,Seattle,mostly cloudy,58,1
11,9052,Seattle,Cloudy,79,1
12,9052,Seattle,Cloudy,63,1
13,9052,Seattle,Overcast,74,1
1,9066,Seattle,Light Rain,,1
2,9066,Seattle,Light Rain,93,1
3,9066,Seattle,Light Rain,90,1
4,9066,Seattle,Light Rain,95,1
5,9066,Seattle,Showers,92,1
6,9066,Seattle,Light Rain,93,1
7,9066,Seattle,Showers,90,1
14,9066,Seattle,Rain,93,1
8,9066,Seattle,Showers,89,1
9,9066,Seattle,Rain,93,1
15,9066,Seattle,Light Rain,93,1
10,9066,Seattle,light rain,93,1
11,9066,Seattle,Light Rain,92,1
12,9066,Seattle,Light Rain,88,1
13,9066,Seattle,Lt Rain,93,1
1,9069,Seattle,Cloudy,,1
2,9069,Seattle,Overcast,87,1
3,9069,Seattle,Light Rain,86,1
4,9069,Seattle,Light Rain,93,1
5,9069,Seattle,Showers,95,1
6,9069,Seattle,Light Rain,87,1
7,9069,Seattle,Cloudy,89,1
14,9069,Seattle,Cloudy,89,1
8,9069,Seattle,Cloudy,88,1
9,9069,Seattle,Rain,87,1
15,9069,Seattle,Light Rain,86,1
10,9069,Seattle,mostly cloudy,87,1
11,9069,Seattle,Cloudy,92,1
12,9069,Seattle,Light Rain,93,1
13,9069,Seattle,Lt Rain,86,1
1,9076,Seattle,Light Rain,,1
2,9076,Seattle,Light Rain,87,1
3,9076,Seattle,Light Rain,87,1
4,9076,Seattle,Light Rain,93,1
5,9076,Seattle,Rain,92,1
6,9076,Seattle,Light Rain,87,1
7,9076,Seattle,Showers,86,1
14,9076,Seattle,Showers,86,1
8,9076,Seattle,Showers,87,1
9,9076,Seattle,Rain,87,1
15,9076,Seattle,Light Rain,87,1
10,9076,Seattle,light rain,87,1
11,9076,Seattle,Rain,92,1
12,9076,Seattle,Light Rain,88,1
13,9076,Seattle,Lt Rain,87,1
1,9079,Seattle,Cloudy,,1
2,9079,Seattle,Overcast,87,1
3,9079,Seattle,Overcast,86,1
4,9079,Seattle,Overcast,94,1
5,9079,Seattle,Showers,96,1
6,9079,Seattle,Overcast,87,1
7,9079,Seattle,Cloudy,87,1
14,9079,Seattle,Cloudy,86,1
8,9079,Seattle,Rain,92,1
9,9079,Seattle,Cloudy,87,1
15,9079,Seattle,Light Rain,87,1
10,9079,Seattle,mostly cloudy,93,1
11,9079,Seattle,Light Rain,96,1
12,9079,Seattle,Cloudy,93,1
13,9079,Seattle,Overcast,86,1
1,9084,Seattle,Cloudy,,1
2,9084,Seattle,Overcast,93,1
3,9084,Seattle,Overcast,90,1
4,9084,Seattle,Overcast,95,1
5,9084,Seattle,Showers,96,1
6,9084,Seattle,Overcast,93,1
7,9084,Seattle,Cloudy,90,1
14,9084,Seattle,Rain,90,1
8,9084,Seattle,Cloudy,93,1
9,9084,Seattle,Cloudy,93,1
15,9084,Seattle,Cloudy,90,1
10,9084,Seattle,mostly cloudy,93,1
11,9084,Seattle,Mist,96,1
12,9084,Seattle,Cloudy,92,1
13,9084,Seattle,Mostly Cloudy,90,1
1,9109,Seattle,Mostly Cloudy,,1
2,9109,Seattle,Mostly Cloudy,76,1
3,9109,Seattle,Mostly Cloudy,77,1
4,9109,Seattle,Mostly Cloudy,86,1
5,9109,Seattle,Cloudy,82,1
6,9109,Seattle,Mostly Cloudy,76,1
7,9109,Seattle,Mostly Cloudy,78,1
14,9109,Seattle,Showers,90,1
8,9109,Seattle,Showers,83,1
9,9109,Seattle,Mostly Cloudy,76,1
15,9109,Seattle,Mostly Cloudy,77,1
10,9109,Seattle,mostly cloudy,76,1
11,9109,Seattle,Cloudy,82,1
12,9109,Seattle,Partly Sunny,85,1
1,9124,Seattle,Mostly Cloudy,,1
2,9124,Seattle,Mostly Cloudy,87,1
3,9124,Seattle,Mostly Cloudy,89,1
4,9124,Seattle,Mostly Cloudy,91,1
5,9124,Seattle,Partly Cloudy,79,1
6,9124,Seattle,Mostly Cloudy,87,1
7,9124,Seattle,Mostly Cloudy,90,1
8,9124,Seattle,Cloudy,88,1
9,9124,Seattle,Mostly Cloudy,87,1
15,9124,Seattle,Mostly Cloudy,89,1
10,9124,Seattle,mostly cloudy,87,1
11,9124,Seattle,Partly Cloudy,79,1
12,9124,Seattle,Cloudy,78,1
13,9130,Seattle,Mostly Cloudy,77,1
13,9133,Seattle,Overcast,86,1
13,9143,Seattle,Lt Rain,86,1
13,9149,Seattle,Mostly Cloudy,89,1
8,9151,Seattle,Cloudy,88,1
9,9151,Seattle,Cloudy,87,1
15,9151,Seattle,Cloudy,86,1
10,9151,Seattle,mostly cloudy,87,1
11,9151,Seattle,Cloudy,51,1
12,9151,Seattle,Cloudy,49,1
13,9151,Seattle,Overcast,86,1
1,9159,Seattle,Light Rain,,1
2,9159,Seattle,Light Rain,82,1
3,9159,Seattle,Overcast,86,1
4,9159,Seattle,Overcast,92,1
5,9159,Seattle,Showers,92,1
6,9159,Seattle,Overcast,87,1
7,9159,Seattle,Cloudy,81,1
14,9159,Seattle,Rain,80,1
8,9159,Seattle,Showers,79,1
9,9159,Seattle,Cloudy,87,1
15,9159,Seattle,Cloudy,86,1
10,9159,Seattle,light rain,81,1
11,9159,Seattle,Cloudy,89,1
12,9159,Seattle,Light Rain,85,1
1,9166,Seattle,Light Rain,,1
2,9166,Seattle,Light Rain,87,1
3,9166,Seattle,Light Rain,87,1
4,9166,Seattle,Light Rain,95,1
5,9166,Seattle,Showers,95,1
6,9166,Seattle,Light Rain,87,1
7,9166,Seattle,Showers,89,1
14,9166,Seattle,Rain,89,1
8,9166,Seattle,Showers,88,1
9,9166,Seattle,Rain,87,1
15,9166,Seattle,Light Rain,87,1
10,9166,Seattle,light rain,87,1
11,9166,Seattle,Light Rain,95,1
12,9166,Seattle,Light Rain,92,1
1,9178,Seattle,Partly Cloudy,,1
2,9178,Seattle,Partly Cloudy,87,1
3,9178,Seattle,Scattered Clouds,89,1
4,9178,Seattle,Scattered Clouds,90,1
5,9178,Seattle,Mostly Cloudy,85,1
6,9178,Seattle,Partly Cloudy,87,1
7,9178,Seattle,Partly Cloudy,89,1
14,9178,Seattle,Partly Cloudy,93,1
8,9178,Seattle,Sunny,96,1
9,9178,Seattle,Partly Cloudy,87,1
15,9178,Seattle,Mostly Clear,89,1
10,9178,Seattle,clear sky,93,1
11,9178,Seattle,Mostly Cloudy,85,1
12,9178,Seattle,Partly Sunny,82,1
13,9194,Seattle,Overcast,86,1
1,9223,Seattle,Mostly Cloudy,,1
2,9223,Seattle,Mostly Cloudy,67,1
3,9223,Seattle,Mostly Cloudy,66,1
4,9223,Seattle,Mostly Cloudy,76,1
5,9223,Seattle,Intermittent Clouds,76,1
6,9223,Seattle,Mostly Cloudy,67,1
7,9223,Seattle,Mostly Cloudy,66,1
14,9223,Seattle,Mostly Clear,63,1
8,9223,Seattle,Intermittent Clouds,65,1
9,9223,Seattle,Mostly Cloudy,66,1
15,9223,Seattle,Mostly Cloudy,66,1
10,9223,Seattle,clear sky,62,1
11,9223,Seattle,Some Clouds,76,1
12,9223,Seattle,Clear,65,1
1,9224,Seattle,Partly Cloudy,,1
2,9224,Seattle,Partly Cloudy,71,1
3,9224,Seattle,Scattered Clouds,69,1
4,9224,Seattle,Scattered Clouds,77,1
5,9224,Seattle,Intermittent Clouds,67,1
6,9224,Seattle,Partly Cloudy,71,1
7,9224,Seattle,Partly Cloudy,69,1
14,9224,Seattle,Mostly Cloudy,66,1
8,9224,Seattle,Intermittent Clouds,65,1
9,9224,Seattle,Partly Cloudy,71,1
15,9224,Seattle,Mostly Clear,68,1
10,9224,Seattle,mostly cloudy,66,1
11,9224,Seattle,Some Clouds,67,1
12,9224,Seattle,Clear,73,1
1,9230,Seattle,Mostly Cloudy,,1
2,9230,Seattle,Mostly Cloudy,76,1
3,9230,Seattle,Mostly Cloudy,76,1
4,9230,Seattle,Mostly Cloudy,85,1
5,9230,Seattle,Mostly Cloudy,62,1
6,9230,Seattle,Mostly Cloudy,76,1
7,9230,Seattle,Mostly Cloudy,76,1
14,9230,Seattle,Partly Cloudy,71,1
8,9230,Seattle,Mostly Cloudy,76,1
9,9230,Seattle,Mostly Cloudy,76,1
15,9230,Seattle,Mostly Cloudy,76,1
10,9230,Seattle,mostly cloudy,76,1
11,9230,Seattle,Mostly Cloudy,62,1
12,9230,Seattle,Partly Cloudy,73,1
1,9236,Seattle,Light Rain,,1
2,9236,Seattle,Light Rain,87,1
3,9236,Seattle,Light Rain,86,1
4,9236,Seattle,Light Rain,91,1
5,9236,Seattle,Cloudy,88,1
6,9236,Seattle,Light Rain,87,1
7,9236,Seattle,Showers,86,1
14,9236,Seattle,Cloudy,89,1
8,9236,Seattle,Cloudy,92,1
9,9236,Seattle,Rain,87,1
15,9236,Seattle,Light Rain,86,1
10,9236,Seattle,mostly cloudy,87,1
11,9236,Seattle,Cloudy,88,1
12,9236,Seattle,Cloudy,62,1
1,9248,Seattle,Light Rain,,1
2,9248,Seattle,Light Rain,93,1
3,9248,Seattle,Light Rain,90,1
4,9248,Seattle,Light Rain,95,1
6,9248,Seattle,Light Rain,93,1
7,9248,Seattle,Showers,90,1
14,9248,Seattle,Showers,89,1
8,9248,Seattle,Showers,89,1
9,9248,Seattle,Rain,93,1
15,9248,Seattle,Light Rain,90,1
10,9248,Seattle,light rain,87,1
11,9248,Seattle,Cloudy,86,1
12,9248,Seattle,Light Rain,85,1
13,9251,Seattle,Mostly Cloudy,61,1
13,9252,Seattle,Mostly Cloudy,61,1
13,9268,Seattle,Partly Cloudy,86,1
1,9280,Washington,Partly Cloudy,,1
2,9280,Washington,Partly Cloudy,42,1
3,9280,Washington,Scattered Clouds,44,1
3,9280,Washington,Clear,59,1
4,9280,Washington,Scattered Clouds,46,1
4,9280,Washington,Clear,60,1
5,9280,Washington,Partly Cloudy,43,1
6,9280,Washington,Partly Cloudy,42,1
6,9280,Washington,Clear,62,1
7,9280,Washington,Partly Cloudy,35,1
7,9280,Washington,Partly Cloudy,60,1
14,9280,Washington,Partly Cloudy,35,1
8,9280,Washington,Partly Cloudy,43,1
9,9280,Washington,Partly Cloudy,42,1
15,9280,Washington,Mostly Clear,44,1
10,9280,Washington,clear sky,42,1
10,9280,Washington,clear sky,61,1
11,9280,Washington,Partly Cloudy,43,1
12,9280,Washington,Partly Cloudy,43,1
13,9280,Washington,Partly Cloudy,44,1
1,9293,Washington,Cloudy,,1
2,9293,Washington,Overcast,36,1
3,9293,Washington,Overcast,38,1
3,9293,Washington,Overcast,61,1
4,9293,Washington,Overcast,45,1
4,9293,Washington,Overcast,69,1
5,9293,Washington,Cloudy,38,1
6,9293,Washington,Overcast,36,1
6,9293,Washington,Overcast,62,1
7,9293,Washington,Cloudy,32,1
7,9293,Washington,Cloudy,63,1
14,9293,Washington,Cloudy,31,1
8,9293,Washington,Cloudy,38,1
9,9293,Washington,Cloudy,36,1
15,9293,Washington,Cloudy,38,1
10,9293,Washington,mostly cloudy,36,1
10,9293,Washington,mostly cloudy,62,1
11,9293,Washington,Cloudy,38,1
12,9293,Washington,Cloudy,38,1
13,9293,Washington,Overcast,37,1
1,9296,Washington,Cloudy,,1
2,9296,Washington,Overcast,33,1
3,9296,Washington,Overcast,35,1
3,9296,Washington,Overcast,53,1
4,9296,Washington,Overcast,41,1
4,9296,Washington,Overcast,60,1
5,9296,Washington,Cloudy,35,1
6,9296,Washington,Overcast,33,1
6,9296,Washington,Overcast,54,1
7,9296,Washington,Cloudy,28,1
7,9296,Washington,Cloudy,53,1
14,9296,Washington,Cloudy,28,1
8,9296,Washington,Cloudy,35,1
9,9296,Washington,Cloudy,33,1
15,9296,Washington,Cloudy,35,1
10,9296,Washington,mostly cloudy,33,1
10,9296,Washington,mostly cloudy,54,1
11,9296,Washington,Cloudy,35,1
12,9296,Washington,Cloudy,35,1
13,9296,Washington,Overcast,35,1
1,9303,Washington,Partly Cloudy,,1
2,9303,Washington,Clear,43,1
3,9303,Washington,Scattered Clouds,45,1
3,9303,Washington,Overcast,77,1
4,9303,Washington,Scattered Clouds,50,1
4,9303,Washington,Overcast,86,1
5,9303,Washington,Clear,42,1
6,9303,Washington,Partly Cloudy,43,1
6,9303,Washington,Overcast,82,1
7,9303,Washington,Clear,43,1
7,9303,Washington,Mostly Cloudy,77,1
14,9303,Washington,Mostly Clear,35,1
8,9303,Washington,Clear,42,1
9,9303,Washington,Clear,43,1
15,9303,Washington,Mostly Clear,44,1
10,9303,Washington,clear sky,43,1
10,9303,Washington,mostly cloudy,76,1
11,9303,Washington,Mostly Clear,44,1
